"X","Y","Type","Class"
-64.375,-37.875,2,"2"
-63.9583333333333,-37.875,2,"2"
-63.875,-37.875,2,"2"
-63.7916666666667,-37.875,2,"2"
-62.625,-37.875,2,"2"
141.541666666667,-37.875,2,"1"
141.875,-37.875,2,"1"
145.541666666667,-37.875,2,"2"
-64.2916666666667,-37.7916666666667,2,"2"
144.541666666667,-37.7916666666667,2,"2"
147.791666666667,-37.7916666666667,2,"2"
178.458333333333,-37.7916666666667,2,"2"
-73.625,-37.7083333333333,2,"1"
-67.9583333333333,-37.7083333333333,2,"2"
141.208333333333,-37.7083333333333,2,"1"
148.458333333333,-37.7083333333333,2,"2"
178.375,-37.7083333333333,2,"1"
-71.0416666666667,-37.625,2,"2"
-66.125,-37.625,2,"2"
-65.875,-37.625,2,"2"
-65.7916666666667,-37.5416666666667,2,"2"
146.625,-37.5416666666667,2,"2"
-65.5416666666667,-37.4583333333333,2,"2"
-65.375,-37.4583333333333,2,"2"
-65.4583333333333,-37.375,2,"2"
141.958333333333,-37.375,2,"1"
145.791666666667,-37.375,2,"1"
145.875,-37.375,2,"1"
-66.125,-37.2916666666667,2,"2"
-65.0416666666667,-37.2916666666667,2,"2"
141.958333333333,-37.2916666666667,2,"1"
143.041666666667,-37.2916666666667,2,"1"
-64.875,-37.2083333333333,2,"2"
-62.7916666666667,-37.2083333333333,2,"2"
-62.2083333333333,-37.2083333333333,2,"2"
147.375,-37.2083333333333,2,"2"
-65.375,-37.125,2,"2"
-65.2916666666667,-37.125,2,"2"
-64.875,-37.125,2,"2"
-64.7916666666667,-37.125,2,"2"
-62.7083333333333,-37.125,2,"2"
-60.5416666666667,-37.125,2,"2"
-57.375,-37.125,2,"1"
147.291666666667,-37.125,2,"2"
148.375,-37.125,2,"2"
-72.625,-37.0416666666667,2,"2"
147.291666666667,-37.0416666666667,2,"2"
148.291666666667,-37.0416666666667,2,"2"
148.375,-37.0416666666667,2,"2"
149.041666666667,-37.0416666666667,2,"2"
-65.0416666666667,-36.9583333333333,2,"2"
-64.9583333333333,-36.9583333333333,2,"2"
-64.875,-36.9583333333333,2,"2"
-64.5416666666667,-36.9583333333333,2,"2"
-62.2916666666667,-36.9583333333333,2,"2"
-61.875,-36.9583333333333,2,"2"
-66.375,-36.875,2,"2"
-65.7083333333333,-36.875,2,"2"
-65.625,-36.875,2,"2"
-65.0416666666667,-36.875,2,"2"
-64.0416666666667,-36.875,2,"2"
-62.375,-36.875,2,"2"
-62.2083333333333,-36.875,2,"2"
-61.5416666666667,-36.875,2,"2"
-61.4583333333333,-36.875,2,"2"
143.208333333333,-36.875,2,"2"
147.958333333333,-36.875,2,"2"
-72.625,-36.7916666666667,2,"2"
-67.125,-36.7916666666667,2,"2"
-66.7916666666667,-36.7916666666667,2,"2"
-65.125,-36.7916666666667,2,"2"
-65.0416666666667,-36.7916666666667,2,"2"
-68.7916666666667,-36.7083333333333,2,"1"
-66.7083333333333,-36.7083333333333,2,"2"
-65.2083333333333,-36.7083333333333,2,"2"
-65.125,-36.7083333333333,2,"2"
-61.7083333333333,-36.7083333333333,2,"2"
-71.2916666666667,-36.625,2,"2"
-70.125,-36.625,2,"1"
-65.9583333333333,-36.625,2,"2"
149.458333333333,-36.625,2,"2"
174.541666666667,-36.625,2,"1"
-70.875,-36.5416666666667,2,"2"
-65.2916666666667,-36.5416666666667,2,"2"
-64.875,-36.5416666666667,2,"2"
174.458333333333,-36.5416666666667,2,"1"
-71.2916666666667,-36.4583333333333,2,"2"
-70.9583333333333,-36.4583333333333,2,"2"
-70.7083333333333,-36.4583333333333,2,"2"
-70.4583333333333,-36.4583333333333,2,"1"
-64.9583333333333,-36.4583333333333,2,"2"
-64.7916666666667,-36.4583333333333,2,"2"
-64.2083333333333,-36.4583333333333,2,"2"
-70.875,-36.375,2,"2"
-70.7916666666667,-36.375,2,"2"
-65.125,-36.375,2,"2"
-65.0416666666667,-36.375,2,"2"
-64.9583333333333,-36.375,2,"2"
-64.875,-36.375,2,"2"
-65.0416666666667,-36.2916666666667,2,"2"
-64.9583333333333,-36.2916666666667,2,"2"
148.541666666667,-36.2916666666667,2,"2"
148.625,-36.2916666666667,2,"2"
-70.7916666666667,-36.2083333333333,2,"2"
-65.9583333333333,-36.2083333333333,2,"2"
148.708333333333,-36.2083333333333,2,"2"
149.125,-36.2083333333333,2,"2"
-66.4583333333333,-36.125,2,"2"
-66.2916666666667,-36.125,2,"2"
-66.2083333333333,-36.125,2,"2"
-65.0416666666667,-36.125,2,"2"
140.125,-36.125,2,"2"
-72.625,-36.0416666666667,2,"1"
-65.7916666666667,-36.0416666666667,2,"1"
-65.125,-36.0416666666667,2,"2"
137.041666666667,-36.0416666666667,2,"2"
140.041666666667,-36.0416666666667,2,"2"
-66.625,-35.9583333333333,2,"2"
139.791666666667,-35.9583333333333,2,"2"
-72.4583333333333,-35.875,2,"2"
-71.875,-35.875,2,"2"
-67.375,-35.875,2,"2"
-65.875,-35.875,2,"2"
-65.7083333333333,-35.875,2,"2"
-65.4583333333333,-35.875,2,"2"
-64.9583333333333,-35.875,2,"2"
-64.875,-35.875,2,"2"
139.625,-35.875,2,"2"
139.875,-35.875,2,"2"
140.625,-35.875,2,"2"
140.708333333333,-35.875,2,"2"
141.291666666667,-35.875,2,"2"
144.958333333333,-35.875,2,"2"
149.125,-35.875,2,"2"
174.375,-35.875,2,"1"
-67.5416666666667,-35.7916666666667,2,"2"
-67.4583333333333,-35.7916666666667,2,"2"
-65.9583333333333,-35.7916666666667,2,"2"
-65.2916666666667,-35.7916666666667,2,"2"
-65.2083333333333,-35.7916666666667,2,"2"
-61.9583333333333,-35.7916666666667,2,"2"
139.458333333333,-35.7916666666667,2,"2"
149.125,-35.7916666666667,2,"2"
149.375,-35.7916666666667,2,"2"
-67.4583333333333,-35.7083333333333,2,"2"
-65.875,-35.7083333333333,2,"2"
-61.875,-35.7083333333333,2,"2"
-59.0416666666667,-35.7083333333333,2,"1"
140.625,-35.7083333333333,2,"2"
141.625,-35.7083333333333,2,"2"
141.791666666667,-35.7083333333333,2,"2"
149.375,-35.7083333333333,2,"2"
-70.9583333333333,-35.625,2,"2"
-65.875,-35.625,2,"2"
-65.5416666666667,-35.625,2,"2"
140.791666666667,-35.625,2,"2"
148.708333333333,-35.625,2,"2"
-71.2916666666667,-35.5416666666667,2,"2"
-69.0416666666667,-35.5416666666667,2,"2"
-67.625,-35.5416666666667,2,"2"
-65.5416666666667,-35.5416666666667,2,"2"
140.458333333333,-35.5416666666667,2,"2"
140.791666666667,-35.5416666666667,2,"2"
140.875,-35.5416666666667,2,"2"
141.041666666667,-35.5416666666667,2,"2"
148.375,-35.5416666666667,2,"2"
-66.125,-35.4583333333333,2,"2"
-65.7083333333333,-35.4583333333333,2,"2"
-65.625,-35.4583333333333,2,"2"
-65.5416666666667,-35.4583333333333,2,"2"
140.958333333333,-35.4583333333333,2,"2"
141.708333333333,-35.4583333333333,2,"2"
-70.875,-35.375,2,"2"
-67.7916666666667,-35.375,2,"2"
-67.4583333333333,-35.375,2,"2"
-67.375,-35.375,2,"2"
-66.7916666666667,-35.375,2,"2"
-65.5416666666667,-35.375,2,"2"
149.375,-35.375,2,"2"
-67.2916666666667,-35.2916666666667,2,"2"
-67.2083333333333,-35.2916666666667,2,"2"
-65.7083333333333,-35.2916666666667,2,"2"
-65.625,-35.2916666666667,2,"2"
-65.375,-35.2916666666667,2,"2"
148.791666666667,-35.2916666666667,2,"2"
149.041666666667,-35.2916666666667,2,"2"
-67.5416666666667,-35.2083333333333,2,"2"
-66.875,-35.2083333333333,2,"2"
-66.7916666666667,-35.2083333333333,2,"2"
-66.625,-35.2083333333333,2,"2"
-65.125,-35.2083333333333,2,"2"
-60.125,-35.2083333333333,2,"1"
142.541666666667,-35.2083333333333,2,"2"
149.708333333333,-35.2083333333333,2,"2"
-66.7916666666667,-35.125,2,"2"
-66.7083333333333,-35.125,2,"2"
-66.125,-35.125,2,"2"
-66.0416666666667,-35.125,2,"2"
-65.7083333333333,-35.125,2,"2"
-64.7916666666667,-35.125,2,"2"
137.041666666667,-35.125,2,"2"
139.375,-35.125,2,"2"
149.708333333333,-35.125,2,"2"
-69.7083333333333,-35.0416666666667,2,"1"
-68.4583333333333,-35.0416666666667,2,"2"
-68.2083333333333,-35.0416666666667,2,"2"
-67.125,-35.0416666666667,2,"2"
-67.0416666666667,-35.0416666666667,2,"2"
-66.875,-35.0416666666667,2,"2"
-66.7916666666667,-35.0416666666667,2,"2"
-66.2083333333333,-35.0416666666667,2,"2"
-66.125,-35.0416666666667,2,"2"
-66.0416666666667,-35.0416666666667,2,"2"
-65.9583333333333,-35.0416666666667,2,"2"
-61.0416666666667,-35.0416666666667,2,"1"
117.041666666667,-35.0416666666667,2,"2"
137.041666666667,-35.0416666666667,2,"2"
149.291666666667,-35.0416666666667,2,"2"
-68.9583333333333,-34.9583333333333,2,"1"
-68.2083333333333,-34.9583333333333,2,"2"
-65.875,-34.9583333333333,2,"2"
-64.875,-34.9583333333333,2,"2"
-60.9583333333333,-34.9583333333333,2,"1"
141.458333333333,-34.9583333333333,2,"2"
141.708333333333,-34.9583333333333,2,"2"
142.458333333333,-34.9583333333333,2,"2"
149.125,-34.9583333333333,2,"2"
149.875,-34.9583333333333,2,"2"
-67.9583333333333,-34.875,2,"2"
-67.2916666666667,-34.875,2,"2"
135.875,-34.875,2,"2"
139.791666666667,-34.875,2,"2"
141.875,-34.875,2,"2"
143.958333333333,-34.875,2,"2"
144.708333333333,-34.875,2,"2"
-71.5416666666667,-34.7916666666667,2,"2"
-68.375,-34.7916666666667,2,"2"
-68.0416666666667,-34.7916666666667,2,"2"
-66.9583333333333,-34.7916666666667,2,"2"
-66.375,-34.7916666666667,2,"2"
-66.125,-34.7916666666667,2,"2"
-66.0416666666667,-34.7916666666667,2,"2"
-65.875,-34.7916666666667,2,"2"
-65.7916666666667,-34.7916666666667,2,"2"
-65.625,-34.7916666666667,2,"2"
-58.125,-34.7916666666667,2,"2"
139.125,-34.7916666666667,2,"2"
143.125,-34.7916666666667,2,"2"
143.708333333333,-34.7916666666667,2,"2"
143.791666666667,-34.7916666666667,2,"2"
143.875,-34.7916666666667,2,"2"
-67.7083333333333,-34.7083333333333,2,"2"
-67.625,-34.7083333333333,2,"2"
-67.0416666666667,-34.7083333333333,2,"2"
-66.2083333333333,-34.7083333333333,2,"2"
-65.9583333333333,-34.7083333333333,2,"2"
-65.875,-34.7083333333333,2,"2"
-55.2916666666667,-34.7083333333333,2,"2"
20.0416666666667,-34.7083333333333,2,"2"
135.458333333333,-34.7083333333333,2,"2"
143.791666666667,-34.7083333333333,2,"2"
-67.7916666666667,-34.625,2,"2"
-67.7083333333333,-34.625,2,"2"
-67.625,-34.625,2,"2"
-67.5416666666667,-34.625,2,"2"
-67.2916666666667,-34.625,2,"2"
-67.2083333333333,-34.625,2,"2"
-67.125,-34.625,2,"2"
-67.0416666666667,-34.625,2,"2"
-66.2916666666667,-34.625,2,"2"
-66.2083333333333,-34.625,2,"2"
-65.875,-34.625,2,"2"
-65.7916666666667,-34.625,2,"2"
-65.7083333333333,-34.625,2,"2"
-65.625,-34.625,2,"2"
-62.2916666666667,-34.625,2,"2"
-62.2083333333333,-34.625,2,"2"
-61.875,-34.625,2,"2"
-56.125,-34.625,2,"2"
-56.0416666666667,-34.625,2,"2"
115.875,-34.625,2,"2"
115.958333333333,-34.625,2,"2"
139.541666666667,-34.625,2,"2"
139.958333333333,-34.625,2,"2"
142.541666666667,-34.625,2,"2"
146.375,-34.625,2,"2"
-71.2916666666667,-34.5416666666667,2,"2"
-67.7916666666667,-34.5416666666667,2,"2"
-67.5416666666667,-34.5416666666667,2,"2"
-67.375,-34.5416666666667,2,"2"
-67.0416666666667,-34.5416666666667,2,"2"
-66.7083333333333,-34.5416666666667,2,"2"
-58.625,-34.5416666666667,2,"1"
-55.125,-34.5416666666667,2,"2"
116.958333333333,-34.5416666666667,2,"2"
143.208333333333,-34.5416666666667,2,"2"
143.291666666667,-34.5416666666667,2,"2"
145.458333333333,-34.5416666666667,2,"2"
145.541666666667,-34.5416666666667,2,"2"
145.958333333333,-34.5416666666667,2,"2"
146.041666666667,-34.5416666666667,2,"2"
146.458333333333,-34.5416666666667,2,"2"
-72.0416666666667,-34.4583333333333,2,"2"
-67.625,-34.4583333333333,2,"2"
-67.2916666666667,-34.4583333333333,2,"2"
-67.2083333333333,-34.4583333333333,2,"2"
-66.375,-34.4583333333333,2,"2"
20.4583333333333,-34.4583333333333,2,"2"
20.5416666666667,-34.4583333333333,2,"2"
141.291666666667,-34.4583333333333,2,"2"
141.958333333333,-34.4583333333333,2,"2"
142.708333333333,-34.4583333333333,2,"2"
143.125,-34.4583333333333,2,"2"
143.958333333333,-34.4583333333333,2,"2"
144.125,-34.4583333333333,2,"2"
-67.4583333333333,-34.375,2,"2"
-67.375,-34.375,2,"2"
-67.2916666666667,-34.375,2,"2"
-65.875,-34.375,2,"2"
-65.7916666666667,-34.375,2,"2"
-62.375,-34.375,2,"2"
-55.125,-34.375,2,"2"
-55.0416666666667,-34.375,2,"2"
139.541666666667,-34.375,2,"2"
139.958333333333,-34.375,2,"2"
143.208333333333,-34.375,2,"2"
143.291666666667,-34.375,2,"2"
143.458333333333,-34.375,2,"2"
143.541666666667,-34.375,2,"2"
-67.4583333333333,-34.2916666666667,2,"2"
-66.4583333333333,-34.2916666666667,2,"2"
-66.375,-34.2916666666667,2,"2"
-66.2916666666667,-34.2916666666667,2,"2"
-65.9583333333333,-34.2916666666667,2,"2"
-65.7916666666667,-34.2916666666667,2,"2"
-54.9583333333333,-34.2916666666667,2,"2"
-53.9583333333333,-34.2916666666667,2,"2"
116.625,-34.2916666666667,2,"2"
139.541666666667,-34.2916666666667,2,"2"
142.791666666667,-34.2916666666667,2,"2"
143.291666666667,-34.2916666666667,2,"2"
143.375,-34.2916666666667,2,"2"
148.958333333333,-34.2916666666667,2,"2"
150.041666666667,-34.2916666666667,2,"2"
-69.375,-34.2083333333333,2,"2"
-66.2083333333333,-34.2083333333333,2,"2"
-66.125,-34.2083333333333,2,"2"
-65.7083333333333,-34.2083333333333,2,"2"
21.5416666666667,-34.2083333333333,2,"2"
21.9583333333333,-34.2083333333333,2,"2"
115.625,-34.2083333333333,2,"2"
117.208333333333,-34.2083333333333,2,"1"
141.041666666667,-34.2083333333333,2,"2"
141.791666666667,-34.2083333333333,2,"2"
146.208333333333,-34.2083333333333,2,"2"
-67.375,-34.125,2,"2"
-65.7083333333333,-34.125,2,"2"
21.9583333333333,-34.125,2,"2"
22.0416666666667,-34.125,2,"2"
22.125,-34.125,2,"2"
116.125,-34.125,2,"2"
116.291666666667,-34.125,2,"2"
141.791666666667,-34.125,2,"2"
142.541666666667,-34.125,2,"2"
142.708333333333,-34.125,2,"2"
142.875,-34.125,2,"2"
143.541666666667,-34.125,2,"2"
143.625,-34.125,2,"2"
143.791666666667,-34.125,2,"2"
146.041666666667,-34.125,2,"2"
-66.875,-34.0416666666667,2,"2"
-65.9583333333333,-34.0416666666667,2,"2"
-65.7916666666667,-34.0416666666667,2,"2"
-58.2083333333333,-34.0416666666667,2,"1"
21.9583333333333,-34.0416666666667,2,"1"
22.875,-34.0416666666667,2,"2"
24.125,-34.0416666666667,2,"2"
25.5416666666667,-34.0416666666667,2,"1"
140.958333333333,-34.0416666666667,2,"2"
141.041666666667,-34.0416666666667,2,"2"
141.125,-34.0416666666667,2,"2"
142.375,-34.0416666666667,2,"2"
143.208333333333,-34.0416666666667,2,"2"
143.625,-34.0416666666667,2,"2"
143.708333333333,-34.0416666666667,2,"2"
146.291666666667,-34.0416666666667,2,"2"
149.458333333333,-34.0416666666667,2,"2"
-65.875,-33.9583333333333,2,"2"
-65.7083333333333,-33.9583333333333,2,"2"
-53.9583333333333,-33.9583333333333,2,"2"
21.9583333333333,-33.9583333333333,2,"1"
22.7916666666667,-33.9583333333333,2,"1"
119.125,-33.9583333333333,2,"2"
122.125,-33.9583333333333,2,"2"
135.625,-33.9583333333333,2,"2"
140.875,-33.9583333333333,2,"2"
141.208333333333,-33.9583333333333,2,"2"
141.375,-33.9583333333333,2,"2"
141.458333333333,-33.9583333333333,2,"2"
141.875,-33.9583333333333,2,"2"
141.958333333333,-33.9583333333333,2,"2"
142.208333333333,-33.9583333333333,2,"2"
143.375,-33.9583333333333,2,"2"
143.625,-33.9583333333333,2,"2"
143.708333333333,-33.9583333333333,2,"2"
143.875,-33.9583333333333,2,"2"
145.041666666667,-33.9583333333333,2,"2"
146.208333333333,-33.9583333333333,2,"2"
147.041666666667,-33.9583333333333,2,"2"
147.125,-33.9583333333333,2,"2"
-69.125,-33.875,2,"2"
-65.9583333333333,-33.875,2,"2"
22.5416666666667,-33.875,2,"2"
24.375,-33.875,2,"1"
24.4583333333333,-33.875,2,"1"
24.7083333333333,-33.875,2,"1"
25.375,-33.875,2,"1"
115.375,-33.875,2,"2"
135.375,-33.875,2,"2"
140.791666666667,-33.875,2,"2"
141.125,-33.875,2,"2"
141.458333333333,-33.875,2,"2"
141.541666666667,-33.875,2,"2"
141.625,-33.875,2,"2"
141.708333333333,-33.875,2,"2"
142.458333333333,-33.875,2,"2"
142.541666666667,-33.875,2,"2"
143.125,-33.875,2,"2"
143.458333333333,-33.875,2,"2"
143.541666666667,-33.875,2,"2"
146.291666666667,-33.875,2,"2"
149.041666666667,-33.875,2,"2"
-65.7083333333333,-33.7916666666667,2,"2"
18.9583333333333,-33.7916666666667,2,"2"
24.2916666666667,-33.7916666666667,2,"1"
24.625,-33.7916666666667,2,"1"
119.375,-33.7916666666667,2,"1"
120.125,-33.7916666666667,2,"2"
121.041666666667,-33.7916666666667,2,"2"
121.958333333333,-33.7916666666667,2,"2"
135.958333333333,-33.7916666666667,2,"2"
136.041666666667,-33.7916666666667,2,"2"
139.541666666667,-33.7916666666667,2,"2"
141.375,-33.7916666666667,2,"2"
142.375,-33.7916666666667,2,"2"
143.458333333333,-33.7916666666667,2,"2"
146.041666666667,-33.7916666666667,2,"2"
146.125,-33.7916666666667,2,"2"
146.208333333333,-33.7916666666667,2,"2"
146.291666666667,-33.7916666666667,2,"2"
-57.375,-33.7083333333333,2,"2"
24.125,-33.7083333333333,2,"1"
120.208333333333,-33.7083333333333,2,"2"
120.291666666667,-33.7083333333333,2,"2"
139.291666666667,-33.7083333333333,2,"2"
140.958333333333,-33.7083333333333,2,"2"
141.208333333333,-33.7083333333333,2,"2"
141.291666666667,-33.7083333333333,2,"2"
141.375,-33.7083333333333,2,"2"
142.041666666667,-33.7083333333333,2,"2"
142.791666666667,-33.7083333333333,2,"2"
144.041666666667,-33.7083333333333,2,"2"
144.791666666667,-33.7083333333333,2,"2"
150.541666666667,-33.7083333333333,2,"1"
-65.7083333333333,-33.625,2,"2"
19.2083333333333,-33.625,2,"1"
139.208333333333,-33.625,2,"2"
139.291666666667,-33.625,2,"2"
139.375,-33.625,2,"2"
141.291666666667,-33.625,2,"2"
150.458333333333,-33.625,2,"1"
116.041666666667,-33.5416666666667,2,"2"
116.208333333333,-33.5416666666667,2,"2"
120.541666666667,-33.5416666666667,2,"2"
136.708333333333,-33.5416666666667,2,"2"
136.791666666667,-33.5416666666667,2,"2"
139.208333333333,-33.5416666666667,2,"2"
139.291666666667,-33.5416666666667,2,"2"
139.541666666667,-33.5416666666667,2,"2"
139.625,-33.5416666666667,2,"2"
141.541666666667,-33.5416666666667,2,"2"
142.458333333333,-33.5416666666667,2,"2"
143.041666666667,-33.5416666666667,2,"2"
143.125,-33.5416666666667,2,"2"
143.208333333333,-33.5416666666667,2,"2"
145.875,-33.5416666666667,2,"2"
-67.7083333333333,-33.4583333333333,2,"2"
-57.5416666666667,-33.4583333333333,2,"2"
19.375,-33.4583333333333,2,"2"
25.625,-33.4583333333333,2,"1"
116.291666666667,-33.4583333333333,2,"2"
120.208333333333,-33.4583333333333,2,"2"
120.625,-33.4583333333333,2,"2"
135.958333333333,-33.4583333333333,2,"2"
139.208333333333,-33.4583333333333,2,"2"
139.541666666667,-33.4583333333333,2,"2"
143.041666666667,-33.4583333333333,2,"2"
143.125,-33.4583333333333,2,"2"
145.375,-33.4583333333333,2,"2"
145.458333333333,-33.4583333333333,2,"2"
-67.9583333333333,-33.375,2,"2"
-66.625,-33.375,2,"2"
-66.2083333333333,-33.375,2,"1"
-59.4583333333333,-33.375,2,"2"
25.2916666666667,-33.375,2,"1"
116.125,-33.375,2,"2"
120.125,-33.375,2,"2"
120.375,-33.375,2,"2"
120.791666666667,-33.375,2,"2"
135.875,-33.375,2,"2"
136.541666666667,-33.375,2,"2"
136.958333333333,-33.375,2,"2"
139.291666666667,-33.375,2,"2"
139.458333333333,-33.375,2,"2"
139.541666666667,-33.375,2,"2"
139.625,-33.375,2,"2"
141.708333333333,-33.375,2,"2"
142.541666666667,-33.375,2,"2"
144.958333333333,-33.375,2,"2"
-68.9583333333333,-33.2916666666667,2,"2"
-54.625,-33.2916666666667,2,"2"
-54.375,-33.2916666666667,2,"2"
120.291666666667,-33.2916666666667,2,"2"
120.375,-33.2916666666667,2,"2"
138.958333333333,-33.2916666666667,2,"2"
139.625,-33.2916666666667,2,"2"
146.125,-33.2916666666667,2,"2"
-68.9583333333333,-33.2083333333333,2,"2"
-59.625,-33.2083333333333,2,"1"
-53.7083333333333,-33.2083333333333,2,"2"
115.958333333333,-33.2083333333333,2,"2"
136.708333333333,-33.2083333333333,2,"2"
139.041666666667,-33.2083333333333,2,"2"
139.125,-33.2083333333333,2,"2"
139.541666666667,-33.2083333333333,2,"2"
139.625,-33.2083333333333,2,"2"
139.791666666667,-33.2083333333333,2,"2"
140.708333333333,-33.2083333333333,2,"2"
140.791666666667,-33.2083333333333,2,"2"
140.875,-33.2083333333333,2,"2"
143.375,-33.2083333333333,2,"2"
143.625,-33.2083333333333,2,"2"
-69.0416666666667,-33.125,2,"2"
-68.2916666666667,-33.125,2,"2"
-67.2083333333333,-33.125,2,"2"
-67.0416666666667,-33.125,2,"2"
-58.0416666666667,-33.125,2,"2"
20.375,-33.125,2,"1"
120.458333333333,-33.125,2,"2"
124.125,-33.125,2,"2"
140.291666666667,-33.125,2,"2"
144.541666666667,-33.125,2,"2"
145.625,-33.125,2,"2"
149.541666666667,-33.125,2,"2"
-68.9583333333333,-33.0416666666667,2,"2"
-67.125,-33.0416666666667,2,"2"
116.375,-33.0416666666667,2,"2"
120.708333333333,-33.0416666666667,2,"2"
123.875,-33.0416666666667,2,"2"
135.708333333333,-33.0416666666667,2,"2"
136.458333333333,-33.0416666666667,2,"2"
137.375,-33.0416666666667,2,"2"
137.458333333333,-33.0416666666667,2,"2"
138.958333333333,-33.0416666666667,2,"2"
139.041666666667,-33.0416666666667,2,"2"
139.958333333333,-33.0416666666667,2,"2"
143.791666666667,-33.0416666666667,2,"2"
-69.0416666666667,-32.9583333333333,2,"2"
-67.2083333333333,-32.9583333333333,2,"2"
-65.2083333333333,-32.9583333333333,2,"2"
124.041666666667,-32.9583333333333,2,"2"
137.291666666667,-32.9583333333333,2,"2"
139.041666666667,-32.9583333333333,2,"2"
139.125,-32.9583333333333,2,"2"
145.875,-32.9583333333333,2,"2"
121.875,-32.875,2,"2"
124.208333333333,-32.875,2,"2"
134.875,-32.875,2,"2"
137.208333333333,-32.875,2,"2"
137.291666666667,-32.875,2,"2"
137.541666666667,-32.875,2,"2"
138.708333333333,-32.875,2,"2"
139.125,-32.875,2,"2"
140.208333333333,-32.875,2,"2"
141.875,-32.875,2,"2"
145.791666666667,-32.875,2,"2"
-68.4583333333333,-32.7916666666667,2,"1"
-65.5416666666667,-32.7916666666667,2,"1"
-58.4583333333333,-32.7916666666667,2,"2"
121.458333333333,-32.7916666666667,2,"2"
123.708333333333,-32.7916666666667,2,"2"
124.375,-32.7916666666667,2,"2"
135.875,-32.7916666666667,2,"2"
135.958333333333,-32.7916666666667,2,"2"
136.041666666667,-32.7916666666667,2,"2"
136.125,-32.7916666666667,2,"2"
136.875,-32.7916666666667,2,"2"
136.958333333333,-32.7916666666667,2,"2"
137.041666666667,-32.7916666666667,2,"2"
137.125,-32.7916666666667,2,"2"
137.208333333333,-32.7916666666667,2,"2"
137.291666666667,-32.7916666666667,2,"2"
137.375,-32.7916666666667,2,"2"
137.541666666667,-32.7916666666667,2,"2"
138.541666666667,-32.7916666666667,2,"2"
138.708333333333,-32.7916666666667,2,"2"
138.875,-32.7916666666667,2,"2"
138.958333333333,-32.7916666666667,2,"2"
139.041666666667,-32.7916666666667,2,"2"
139.125,-32.7916666666667,2,"2"
139.375,-32.7916666666667,2,"2"
144.125,-32.7916666666667,2,"2"
144.541666666667,-32.7916666666667,2,"2"
146.041666666667,-32.7916666666667,2,"2"
146.458333333333,-32.7916666666667,2,"2"
146.541666666667,-32.7916666666667,2,"2"
147.041666666667,-32.7916666666667,2,"2"
-65.7083333333333,-32.7083333333333,2,"1"
-57.4583333333333,-32.7083333333333,2,"2"
119.875,-32.7083333333333,2,"2"
120.375,-32.7083333333333,2,"2"
123.625,-32.7083333333333,2,"2"
123.791666666667,-32.7083333333333,2,"2"
123.875,-32.7083333333333,2,"2"
123.958333333333,-32.7083333333333,2,"2"
124.208333333333,-32.7083333333333,2,"2"
124.291666666667,-32.7083333333333,2,"2"
124.375,-32.7083333333333,2,"2"
124.458333333333,-32.7083333333333,2,"2"
124.625,-32.7083333333333,2,"2"
135.041666666667,-32.7083333333333,2,"2"
135.125,-32.7083333333333,2,"2"
135.708333333333,-32.7083333333333,2,"2"
135.791666666667,-32.7083333333333,2,"2"
135.875,-32.7083333333333,2,"2"
135.958333333333,-32.7083333333333,2,"2"
136.208333333333,-32.7083333333333,2,"2"
136.291666666667,-32.7083333333333,2,"2"
136.375,-32.7083333333333,2,"2"
136.708333333333,-32.7083333333333,2,"2"
137.125,-32.7083333333333,2,"2"
137.208333333333,-32.7083333333333,2,"2"
137.375,-32.7083333333333,2,"2"
137.708333333333,-32.7083333333333,2,"2"
138.708333333333,-32.7083333333333,2,"2"
138.791666666667,-32.7083333333333,2,"2"
138.875,-32.7083333333333,2,"2"
138.958333333333,-32.7083333333333,2,"2"
139.125,-32.7083333333333,2,"2"
141.875,-32.7083333333333,2,"2"
143.125,-32.7083333333333,2,"2"
143.208333333333,-32.7083333333333,2,"2"
144.041666666667,-32.7083333333333,2,"2"
144.375,-32.7083333333333,2,"2"
144.458333333333,-32.7083333333333,2,"2"
146.375,-32.7083333333333,2,"2"
146.458333333333,-32.7083333333333,2,"2"
146.708333333333,-32.7083333333333,2,"2"
148.208333333333,-32.7083333333333,2,"2"
-69.125,-32.625,2,"2"
-68.5416666666667,-32.625,2,"1"
-65.7916666666667,-32.625,2,"1"
-56.7916666666667,-32.625,2,"2"
-55.7083333333333,-32.625,2,"2"
19.125,-32.625,2,"1"
20.125,-32.625,2,"1"
21.9583333333333,-32.625,2,"2"
23.125,-32.625,2,"1"
28.4583333333333,-32.625,2,"2"
120.375,-32.625,2,"2"
123.708333333333,-32.625,2,"2"
124.291666666667,-32.625,2,"2"
124.375,-32.625,2,"2"
124.791666666667,-32.625,2,"2"
125.208333333333,-32.625,2,"2"
135.875,-32.625,2,"2"
135.958333333333,-32.625,2,"2"
136.041666666667,-32.625,2,"2"
136.125,-32.625,2,"2"
136.708333333333,-32.625,2,"2"
136.875,-32.625,2,"2"
136.958333333333,-32.625,2,"2"
137.041666666667,-32.625,2,"2"
137.125,-32.625,2,"2"
137.208333333333,-32.625,2,"2"
137.291666666667,-32.625,2,"2"
138.625,-32.625,2,"2"
138.708333333333,-32.625,2,"2"
138.791666666667,-32.625,2,"2"
138.875,-32.625,2,"2"
143.125,-32.625,2,"2"
146.375,-32.625,2,"2"
146.458333333333,-32.625,2,"2"
